youID,title,pub_date,video_description,channel_name,channelID
9xRkydwnrv8,"Apple iPad Pro, Apple Pencil e Smart Keyboard: la recensione di HDBlog.it",2015-11-20T16:27:25.000Z,Leggi la recensione e maggiori informazioni su HDBlog.it: http://apple.hdblog.it/2015/11/20/Apple-iPad-Pro-Apple-Pencil-Smart-Keyboard-recensione-HDBlogit/,HDblog,UCdufkvMrmyR1TMhDG8PhsJw
PoGO9b90LoY,iPad Pro + Apple Keyboard + Apple Pencil (Recensione Hands on) [ITA],2016-04-05T11:30:00.000Z,"OCCASIONE DISCOUNT CODE: Per acquistare l'iPad Pro 10.5"" (2017) 64GB al miglior prezzo disponibile sul mercato vi consiglio di dare un'occhiata a ...",AppleBlog di MrLiooopold,UCJhQs_ileMUHoSc9omXVkgg
ZmBGjqM_dTQ,Recensione iPad Air e confronto con iPad 3 DailyItalia,2013-11-12T12:33:20.000Z,Videorecensione di iPad Air e confronto con il vecchio Apple iPad 3 http://www.dailyitalia.it.,Generico,UCV273aGmwbGJ8CoBn6Qygkw
4l0JssSrCOI,Logitech Create iPad Pro 9.7 - RECENSIONE - ITA,2016-10-17T12:00:00.000Z,Tutti i dettagli e gli approfondimenti tecnologici li trovate sul nostro sito http://www.techdifferent.it Acquisto prodotto: ...,TechDifferent,UCRSgMhPwxGYG5ivmwPIfnCg
_pIAMe4B-7w,Ipad 4 - la mia recensione completa,2013-07-31T13:47:55.000Z,La mia recensione sul tablet di Apple di quarta generazione.,Peter Parker,UCH5462hJseIxlbVWcJG3Trw
RQjGS9FAd9Q,Unboxing e Recensione di Apple iPad Mini 2 con Display Retina,2014-11-08T23:01:40.000Z,Unboxing e Recensione di iPad Mini 2 con Display Retina Recensione by Angelo Ruggieri for iTechnoForum ISCRIVITI al nostro canale ...,Angelo Ruggieri,UCOwIWKl5xB2saxiljvYWu0Q
LgUyBXuIUoE,Recensione BELLA di IPHONE X (e di quell'altro),2017-11-30T11:18:30.000Z,SCOTTECS MEGAZINE 12! http://www.sio.im/megazine e http://amzn.eu/hcoQcPm Seguimi su Instagram https://instagram.com/instasio/ Iscriviti al canale!,Scottecs,UCqSmyuqVNwklKKlqqdMmV_A
YWuBk8p2DmE,iPad a confronto - la recensione di iPaditalia,2012-11-04T17:39:05.000Z,Sara Canducci in un unico video mostra le differenze di performance dei vari iPad. I confronti presenti interesseranno: - iPad 4° Generazione VS iPad mini ...,iPadItalia,UCfDMV5qtPHjQR1Pk2hShsCA
W-mEFqgmEUk,"Recensione Leef iBridge, la migliore chiavetta Usb per iPhone e iPad",2015-10-27T11:30:17.000Z,"Va bene il Cloud, d'accordo alle sincronizzazioni Wifi, già ma ci sono ancora un sacco di situazioni in cui poter spostare un file in locale su un supporto fisico è ...",Manuel Agostini,UCMK6UT4HQiOdtl-1SAxxO_w
TgqzYg36_Ro,Unboxing e Recensione iPad Mini (ita),2012-12-23T13:42:24.000Z,Il nuovo device Apple in versione Mini. Caratteristiche tecniche e dimensioni!!! SEGUIMI SU: http://www.youtube.com/user/iYourReview?feature=mhee.,iYourReview,UCB9phMIHehRltgOYZlIe5WQ
rDYJwKQwEjo,iPad Air 2 recensione • Ridble,2014-10-29T15:17:28.000Z,Recensione iPad Air 2: http://www.ridble.com/ipad-air-2-recensione/ • Miglior prezzo: http://www.ridble.com/go/apple-online-store-ipad-air-2/ Tutto quello che c'è ...,Ridble Official,UCMDSCJKld3Ly6JDFfG4VDjQ
KHX5TkonfWY,iPad - Recensione completa by iPadItalia.it - Parte 1,2010-04-29T08:35:38.000Z,La recensione completa dell'Apple iPad realizzata da Giuseppe Migliorino di iPadItalia.it - PARTE 1.,iPhoneItalia,UC-OXGAb_1cee868asQIcgqw
nZ2mk1ybXa8,Recensione Cavo Digital Av Adapter - Collegare ipad/iphone alla TV,2013-02-24T13:04:05.000Z,Ecco a voi un accessorio essenziale per i vostri dispositivi.,Critico Digitale,UCzgf0warWlQZAVPKNz2o9_w
i_e4ejqFujY,"Recensione iStick, la prima chiavetta USB per iPhone e iPad",2014-10-18T10:26:31.000Z,"iStick è la prima chiavetta USB che si può fisicamente collegare ai device Apple dotati di porta Lightning. Un prodotto con un enorme potenziale, non ancora ...",Manuel Agostini,UCMK6UT4HQiOdtl-1SAxxO_w
VK1b2TRMfgQ,iPad Air recensione italiana e confronto con iPad 4 by Spazio iTech,2013-12-24T20:22:12.000Z,"Eco a voi la nostra recensione del nuovo arrivato in casa Apple, l'iPad Air! Buona visione... Iscrivetevi al canale per rimanere aggiornati! Spazio iTech: ...",Spazio iTech,UCLQce8lmwJbNv2QHYhnxxeA
Vp4WWXmDMxs,"Recensione Sandisk iXpand Flash Drive, espandere la memoria di iPhone, iPad e iPod",2016-05-23T09:13:14.000Z,Video recensione dell'accessorio Sandisk iXpand Flash Drive che vi permette di espandere la memoria in iOS! ***LEGGI TUTTO*** Iscriviti al canale: ...,pianetacellulare,UCFg9iWO7SCMOMFXAoYPI4HA
d9gz49a73R0,IPAD PRO 10.5 - recensione,2018-03-14T03:04:05.000Z,"Strumento tecnologico davvero all'avanguardia. Un po' costoso, ma l'accoppiata é vincente.",YAMS STUDIO,UCIx5n7MNZFUNjvVh4rK58GQ
0OTlj0ZUysM,Recensione custodia Puro Zeta Slim per iPad Pro,2015-12-19T14:21:15.000Z,"Ho provato la prima e per ora unica custodia per iPad Pro proposta dall'azienda italiana Puro. Articolo, foto e link su PensareMac: http://goo.gl/ZJPszv ▷   Ecco ...",Manuel Agostini,UCMK6UT4HQiOdtl-1SAxxO_w
LQtZjXpOIHk,"Recensione iPad Italiano 64GB, WiFi + 3G [1° Parte]",2010-06-14T06:22:38.000Z,"http://www.techsecrets.it Recensione dell'iPad, modello italiano, dotato di 64 GB di memoria interna e connessioni WiFi e 3G. In questa prima parte trovate una ...",MrTechsecrets,UCmntqIYgShKfmiedfIC5hcQ
RbAbbrGZ674,VLOG 2 - Recensione Logitech Canvas Bluetooth Cover Tastiera iPad Mini,2018-09-05T11:47:17.000Z,"Ed eccoci di nuovo qua con un nuovo video! Oggi 2 chiacchiere, e parliamo di Logitech Canvas, una tastiera bluetooth per iPad Mini, che fa anche da cover!",Mirco Principi,UC0k3ysrOrrUc1hL8Gwi5Ldg
gIhQiw2ui2c,"RECENSIONE: MOKO Smart Cover per iPad 9.7"" 2017",2017-07-18T09:49:27.000Z,"Recesnione Moko Smart Cover colorazione Nero&Marrone per iPad 9.7"" 2017 ====================================================== LINK ...",Federico Previtera,UCsgNONhOQyCXBnswnAoyOAA
MfPa2cFsr-4,Controller per iPad/iPhone - Moga Rebel - Recensione | StileApple,2015-03-28T15:27:01.000Z,Eccovi la mia recensione del controller per iPad e iPhone Moga Rebel. Un joystick molto simile a quello della xbox 360 che funziona in bluetooth con i ...,StileApple,UC57SFhac0FGb6rHqRJ-cpXQ
LJ58ynJkNLY,Recensione Belkin custodia con tastiera sottile per iPad Air,2014-05-08T15:50:28.000Z,"Utilizzare iPad per la creazione di contenuti è possibile, a patto però di dotarsi di una tastiera fisica. In questo video vedremo da vicino una delle proposte di ...",Manuel Agostini,UCMK6UT4HQiOdtl-1SAxxO_w
0J47Z8rEqOY,"Recensione iPad Pro 11"" - Ita",2019-01-05T11:45:02.000Z,"256 giga, wifi cellular, dopo un mese di utilizzo. Voto 9, per un dispositivo che è perfetto come strumento di lavoro d'ufficio e studio in mobilità e raccoglie molte ...",don Diego Goso,UC1-WMKmBPT1ELycEspb7etA
qwTNAujDJfI,Recensione iPad: Giochi | StileApple,2010-07-22T20:31:08.000Z,Questa volta andiamo a vedere quali sono le possibiltà offerte dall'iPad in ambito di videogiochi. I giochi visti in questo video sono: Need For Speed Shift Iron ...,StileApple,UC57SFhac0FGb6rHqRJ-cpXQ
cPoBQ2DZlRI,Recensione iPad Pro 10.5 -ITA,2017-06-15T10:41:15.000Z,https://www.facebook.com/Giulio-Brotini-794712790597937/ @giuliobrotini facebook.com/gbrotini instagram.com/gbrotini.,Giulio Brotini,UCZmqdnHJ5xrni_SZ4cTcX0w
AkkPHDrUXh0,"Recensione cover Tastiera Brydge per iPad Pro 10,5, e tanti altri accessori",2018-06-22T13:39:07.000Z,"Il nostro Federico ci presenta la recensione della cover tastiera per iPad Pro 10,5"" di marca Brydge e non solo, infatti ci sono anche utili accessori e gadget.",SocialandTech,UCP71vhbiE-C8IJi9BK6c6vQ
pY4LDSnMT0o,iPad Pro: recensione [ITA] di The Apple Lounge,2015-11-24T10:07:45.000Z,"Abbiamo provato l'iPad Pro per due settimane, per capire se può sostituire un MacBook. La risposta nella nostra video-recensione. Special guest Rosalia Le ...",The Apple Lounge,UCQ_Cb5z8L27w2nH8eFZyIdg
4fSwtXdi4bY,Leef iAccess memoria per iphone ipad - unboxing e recensione,2016-03-09T18:09:58.000Z,"Recensione ed unboxing della memoria per sistemi ios di Leef iAccess, modello per microSD. In vendita su amazon a 40 € circa.",salva.tours,UC5jfX-wWRmYhLWBTydLUF0A
YdmdBXF9CKw,iPad PRO 9.7 Pollici - Video Recensione ITA,2016-04-18T07:44:23.000Z,Articolo: http://goo.gl/wcZgV9 Link per l'acquisto: http://goo.gl/4frHC0.,glistockisti,UCZuhOZwr_NNW0SqUaopwiEg
MySQeAJgvkw,Recensione di Brydge+ - La tastiera per iPad,2013-08-02T23:41:02.000Z,Nel corso di questo filmato mostreremo tutte le potenzialita` della tastiera per iPad Brydge+. Al seguente link potrete vedere l'unboxing e le nostre prime ...,Tecnologiasumisura,UC7xlSIY5FzXj7PV_Kz3GVVQ
-2XizzRolhM,Recensione Kit per collegare memorie esterne su Apple iPad,2014-07-16T08:00:01.000Z,Accessorio per Apple iPad con porta Lightning che ci permette di collegare memorie esterne. ***LEGGI TUTTO*** Link al prodotto: ...,pianetacellulare,UCFg9iWO7SCMOMFXAoYPI4HA
uCQoMrsyplk,Pixelmator - La recensione di iPadItalia,2014-10-23T18:12:57.000Z,E' arrivato Pixelmator su iPad e noi lo abbiamo provato per voi. Ecco quindi la nostra video recensione e prova dell'applicazione. Per saperne di più: Iscriviti al ...,iPadItalia,UCfDMV5qtPHjQR1Pk2hShsCA
aPy940zgl10,"Recensione iRig Mic Lav microfono per Android, iOS, iPhone, iPad",2016-04-27T11:58:28.000Z,"Oggi proviamo iRig Mic Lav, un microfono con jack da 3,5 millimetri compatibile con Smartphone e Tablet ***LEGGI TUTTO*** Iscriviti al canale: ...",pianetacellulare,UCFg9iWO7SCMOMFXAoYPI4HA
GENF1uw4df8,Recensione Apple Smart Case per iPad Air | SaggiaMente,2013-11-09T14:19:36.000Z,la recensione della nuova Smart Case per iPad Air.,SaggiaMente,UCoyoYGVhKzfs1vCgAGoaOuw
F9g7O4a4QGg,Breve recensione Pencil Fiftythree su iPad Air 2,2015-01-07T04:58:58.000Z,Una brevissima recensione per chi volesse acquistare un dispositivo di questo genere e utilizzare l'iPad air 2 come un quaderno o un blocco appunti. Questa è ...,Simone boh,UCa9l34n8UOAo3iZlIqsePUw
Ffce1adY-R8,IReal Pro - Recensione App per Ipad,2015-07-22T22:22:25.000Z,http://www.composizionedigitale.net http://irealpro.com/ La pratica rende perfetti. iReal Pro può aiutare musicisti di tutti i livelli a padroneggiare la loro arte.,Kristian Sensini,UC77RQVceCW30Y4kNxx8JQLw
ix_xrLkw45g,"Recensione | Anker tastiera bluetooth per iPad, iPhone, Mac, Windows",2015-09-06T13:54:42.000Z,Acquistabile qui: http://amzn.to/1g3yk9a Alternativa retroilluminata: http://amzn.to/1Onya8w ########## STAY SOCIAL ########## Iscriviti al canale: ...,Tech Stuff,UCImMYouILF-wwRlv-j_OvRw
paaN_s69M5w,"Recensione iPad Italiano 64GB, WiFi + 3G [2° Parte]",2010-06-14T19:09:38.000Z,"http://www.techsecrets.it Recensione dell'iPad, modello italiano, dotato di 64 GB di memoria interna e connessioni WiFi e 3G. In questa seconda parte vengono ...",MrTechsecrets,UCmntqIYgShKfmiedfIC5hcQ
yc-G_DnKgnI,Video Recensione iPad Pro | 4K [macitynet.it],2015-12-11T08:19:33.000Z,"Dopo averlo spacchettato, fotografato, analizzato, provato in ufficio e in viaggio ecco una recensione video con tutti i dettagli in 4K di iPad Pro. Gustatevela in 4K ...",macitynet,UCcp-loUutJm9Wgzwb-a4toA
NhIa7H5y0OE,Teclast X98 Air III (Clone iPad Air?) recensione in italiano by GizChina.it,2016-01-23T10:16:48.000Z,"Recensione del Teclast X98 Air III, un clone low-cost dell'iPad Air di Apple. Nella recensione completa link per l'acquisto a 120 euro. RECENSIONE ...",GizChina & GizBlog,UCK3apxzVTvP5BIcKSBWMaHA
WlgLst_0BQU,Recensione iPad Mini con Retina Display + Smart Case Apple - ITA 2014,2014-04-27T09:00:02.000Z,LEGGERE SEMPRE LA DESCRIZIONE ▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽ ▽ Mettete un bel MI PIACE e visitate: ☉ Pagina Facebook: ...,AppleBlog di MrLiooopold,UCJhQs_ileMUHoSc9omXVkgg
5-SumtrzitE,iPhoto per iPad - Recensione | StileApple,2012-03-10T01:56:59.000Z,Link App Store iPhoto: http://bit.ly/iPhoto_iOS Insieme al nuovo iPad pochi giorni fa è stato presentato iPhoto per iPad e iPhone che offre quasi le stesse funzioni ...,StileApple,UC57SFhac0FGb6rHqRJ-cpXQ
sGGBsiLBoJM,iPad Air: considerazioni (non recensione!) e confronto con iPad di terza generazione,2013-11-18T09:46:19.000Z,"In questo LUNGO video, le mie considerazioni dopo due settimane di utilizzo di iPad Air, i motivi per cui ho scelto di renderlo, se convenga o meno acquistarlo e ...",Alex Brunetti,UCgR1y1jcv-VoddIqnED5-QQ
XxwEyDTqdqc,Compass iPad Stand - Recensione | StileApple,2010-11-12T16:35:56.000Z,"Tra gli accessori più richiesti per iPad e iPhone, troviamo molti dock o stand che ci permettono di posizionare il nostro iPad in molti modi, Compass Stand di ...",StileApple,UC57SFhac0FGb6rHqRJ-cpXQ
df_7kyP-_9w,Minecraft: Recensione Gioco per iPhone e iPad,2011-11-24T11:30:43.000Z,"La recensione di Minecraft per iPhone e iPad, se volete acquistare il gioco ecco il link: http://bit.ly/u4ln3Z Se invece volete leggere la recensione scritta, ecco ...",GuidaiPhone,UC8k2VTIMLqJoW3-P6DMWMZw
vWuz_jYdLDU,iPad Air 2 la recensione completa - AppleZein,2014-10-28T16:37:38.000Z,"Ecco la nostra recensione completa di iPad Air 2, un vero e proprio gioiello di tecnologia e potenza AppleZein: http://www.applezein.net Facebook: ...",AppleZein,UCM9nxS3AmkSLSUi256oUDug
dRfCtWHyMlk,iPad Air 2 Vs. iPad Air 1: recensione e confronto,2014-10-25T22:24:05.000Z,"Il nuovo e splendido iPad Air 2 ci e' appena arrivato e non potevamo esimerci dal fare una recensione iniziale, per vederne dettagliatamente il nuovo design e ...",Apple Caffè,UCU3eT4OHoVWRsZpRy_TYouQ
5IkY5bxeJQg,Video Recensione iPad mini italiano [macitynet.it],2012-11-03T18:52:35.000Z,Una recensione video (senza commenti) per il nuovo iPad mini. Per il testo e le foto si veda questa pagina di Macitynet: ...,macitynet,UCcp-loUutJm9Wgzwb-a4toA
3j1e_sRIZXc,"iPad Pro ""Gigante"": recensione e confronti con gli altri prodotti Apple",2016-10-05T12:57:42.000Z,"Oggi vi presento una novità, non tanto per il prodotto in se', uscito ormai quasi un anno fa, quanto per il modo in cui abbiamo potuto ottenere questo dispositivo: ...",Apple Caffè,UCU3eT4OHoVWRsZpRy_TYouQ
HUC8nmuEQ3g,RECENSIONE iPhone XS MAX Apple,2018-09-26T10:30:00.000Z,PREZZO AMAZON https://amzn.to/2xGOG3v La serie S non è mai stata una rivoluzione. E nel segno della continuità arriva questo Xs Max che fa dell'aumento ...,andreagaleazzi.com,UC5yXB_ThsufRJYMRlzIGoeQ
nYO4hb3fJao,"Lo scatolone WACOM. Recensione CINTIQ PRO 16, INTUOS, BAMBOO FINELINE e INK",2017-12-19T11:30:00.000Z,"Uno scatolone da Wacom! Praticamente il sogno di ogni grafico. E all'interno, da provare, il meglio della tecnologia dell'azienda che fornisce strumenti di ...",andreagaleazzi.com,UC5yXB_ThsufRJYMRlzIGoeQ
M-PYWiiHtXY,Noteshelf iPad - Recensione,2011-01-11T06:44:24.000Z,Applicazione per appunti a mano su iPad.,AVRMagazine,UCMqf_kOAIM-x2PfWh2Lp4Lg
0df8XIvpyD4,Recensione iPad Pro e considerazioni sul 13 Novembre,2015-11-16T22:32:06.000Z,"Forse vi starete chiedendo cosa c'entrino questi 2 concetti così diversi in un unico titolo, per questo post. Avrete notato che ogni qualvolta nel mondo è accaduto ...",Apple Caffè,UCU3eT4OHoVWRsZpRy_TYouQ
pSobvlVV9-M,Apogee MiC - Microfono a condensatore per iPhone e iPad - La recensione di TheAppleLounge,2013-12-17T07:23:57.000Z,"La nostra recensione del MiC di Apogee, interessante microfono a condensatore per la registrazione di voce e strumenti acustici su iPhone, iPad, Mac e PC.",The Apple Lounge,UCQ_Cb5z8L27w2nH8eFZyIdg
TXIA_d8YJxg,Recensione iPad 2018,2018-03-30T17:08:09.000Z,"Bentornati in questo video, ritorno su YouTube con la recensione dell'iPad 2018 uscito pochi giorni fa nella conferenza Apple tenuta a Cupertino. Spero che vi ...",Apple e android 17,UCpTTUNCfJHCtAJDo3ED9M9g
B3_wdEoSdn0,Scarabeo (Scrabble) iPad - Recensione,2010-06-19T16:25:20.000Z,In collaborazione con iPaditalia.it // Recensione del fantastico gioco Scarebeo // ISCRITIVI al nostro canale per rimanere sempre al corrente dei nostri Contest e ...,AVRMagazine,UCMqf_kOAIM-x2PfWh2Lp4Lg
nIxu4Wq_dQA,iPad vs aPad - Recensione italiana di iPaddisti.it (PARTE 1),2010-08-20T11:27:06.000Z,La videorecensione ha come scopo quello di analizzare in quali casi il Tablet cinese aPad (conosciuto anche come iRobot e iPed) può essere un'alternativa ...,ipaddisti,UCFfF4dMivq3Vo6lJ7zBViWw
moOtqjqXakE,"Recensione iPad Pro 9.7""",2016-06-29T08:13:51.000Z,"Eccoci con un nuovo video. Vi mostro le principali funzioni del nuovo iPad, e le caratteristiche hardware che lo differenziano dai precedenti. Spero il video vi ...",Real User 101,UClX0SwAFPEdz3obLjSNpKnA
A1dc0X-om5c,TouchRetouch HD - Recensione iPad,2010-06-30T16:22:08.000Z,Recensione: Modificare le nostre foto eliminando gli oggetti indesiderati grazie a Retouch HD // ISCRIVITI al nostro canale per rimanere sempre al corrente dei ...,AVRMagazine,UCMqf_kOAIM-x2PfWh2Lp4Lg
v1qDJq919KQ,Recensione iPad: Applicazioni | StileApple,2010-07-13T15:29:15.000Z,Ecco la seconda parte della mia Recensione dell'iPad! Oggi vediamo quali sono i vantaggi delle applicazioni sull'iPad e le loro caratteristiche più importanti.,StileApple,UC57SFhac0FGb6rHqRJ-cpXQ
NDuq8Xu18Xk,"IPAD PRO 12,9"" UNBOXING/RECENSIONE 1 ANNO 4 MESI CIRCA DOPO ACQUISTO",2017-03-21T20:30:27.000Z,"In questo video faccio l' unboxing/recensione del mio iPad Pro 12,9"" 128gb, ad 1 anno e 4 mesi circa dall' acquisto (fine Novembre/inizio Dicembre, cercherò la ...",Riccardo iDex,UC-hUFdN025_2M5r__uslgiQ
XqMCVBvhhNw,Custodia Three per iPad Air 2 di Aiino - La recensione,2015-01-07T09:00:09.000Z,Ecco una breve video-recensione ad una custodia per iPad Air 2 molto interessante targata Aiino. Per saperne di più: Iscriviti al nostro canale YouTube per ...,iPadItalia,UCfDMV5qtPHjQR1Pk2hShsCA
rMvd8PXpDeA,Penultimate iPad - Recensione,2010-06-16T15:53:26.000Z,In collaborazione con iPaditalia.it // Recensione dell'ottima applicazione Penultimate // ISCRITIVI al nostro canale per rimanere sempre al corrente dei nostri ...,AVRMagazine,UCMqf_kOAIM-x2PfWh2Lp4Lg
4e2yR7o9trM,HanDBase - Recensione iPhone/iPad,2010-07-01T11:16:41.000Z,Recensione HanDBase. Ottimo DB per iPad e iPhone sincronizzabile con MAC // ISCRIVITI al nostro canale per rimanere sempre al corrente dei nostri Contest ...,AVRMagazine,UCMqf_kOAIM-x2PfWh2Lp4Lg
XHKB34d50Ss,Recensione tastiera Bluetooth AUKEY per iPad | occhioditeo.com,2015-10-24T16:37:36.000Z,Recensione della tastiera bluetooth per iPad più economica che ho trovato! Se volete acquistarla sostenendomi cliccate qui: 2.0 http://goo.gl/s7vEBO 3.0 ...,OcchioDiTeo,UC7685_0cZPgFbKDZfDcR3fg
k6L5kLrf5TI,iPad Mini Retina recensione italiana e confronto con iPad Mini 1a serie by Spazio iTech,2013-12-27T15:32:46.000Z,"L'iPad Mini raggiunge l'eccellenza con il Retina Display! Ecco la nostra recensione, buona visione! Iscrivetevi al canale per rimanere aggiornati! Spazio iTech: ...",Spazio iTech,UCLQce8lmwJbNv2QHYhnxxeA
_f5vRGtPdUs,"Recensione Oittm Cover iPad Pro 9,7"" con Apple Pencil",2018-06-30T13:11:17.000Z,"Recensione Oittm Cover iPad Pro 9,7"" con Apple Pencil 48% OFF   Custodia iPad Pro 9.7'' 2017 / iPad 9.7'' 2018 Nuovo, Oittm Supporto Built-in 2 in 1 con ...",Tecnoo Devicee,UCgg4ovzQE9j95pC3zq408kA
WG8zmVs35Nc,"Recensione: iPad Smart Case 2012, l'evoluzione non molto riuscita della Smart Cover",2012-06-16T17:32:42.000Z,recensione completa su http://www.saggiamente.com.,SaggiaMente,UCoyoYGVhKzfs1vCgAGoaOuw
N4amkwGYzUo,Penultimate - Recensione ITA ipad,2012-10-19T17:38:41.000Z,"Ottima applicazione per prendere appunti su ipad!!! secondo me la migliore, Penultimate: 0,79€ su app store Compatibile solo su ipad Per restare aggiornati su ...",Brian Hek,UC4YlZqnzopBnD0TXjiqK0DA
9JWtfVctXo0,Recensione iPad 2,2011-04-25T21:54:57.000Z,Recensione del nuovo iPad2 di Apple.,AlexSmart,UC3C9WloN0-J1up-cAkrEmmQ
9GBO3cfKhBM,prima recensione italiana per iWork su iPad Apple (parte 2: numbers e keynote),2010-04-24T16:26:15.000Z,"in anteprima nazionale su http://applecaffe.net la prima recensione/tutorial sulle applicazioni del pacchetto iWork (Pages, Numbers e Keynote) dedicate ad iPad, ...",Wonder Roby,UCi8b1syKoTT6fmaHqhiewEg
Q3K_Suwd6kc,iTap RDP per iPad - Recensione iPadItalia,2010-11-02T21:03:26.000Z,Recensione dell'applicazione iTap RDP per iPad.,iPhoneItalia,UC-OXGAb_1cee868asQIcgqw
rDd-DNy1EaY,iPad 5 -Recensione e prova- [HD] - Anteprima [ITA SUB],2011-02-21T11:43:43.000Z,"Recensione in anteprima del nuovo iPad Apple! NB. Il video è una divertente parodia girata da un ragazzo canadese (Video non di propria produzione, ...",Alfonso Maria Gallo,UCAkfNaGukvOaxuflVG9GRdA
_v_6UEleA8g,Recensione iPad Air |ITA|,2014-04-19T12:38:51.000Z,Salve ragazzi dopo tanto tempo eccovi qui la recensione del mio iPad Air da 32GB Wi-Fi + Cellular.,Lolloapp,UCol3sZ7dkrWpR5PVrSJzorQ
kTVpGiR8KMs,iPad 2 video recensione e primo focus sul nuovo Tablet Apple,2011-03-28T11:29:47.000Z,iPad 2 video recensione e primo focus sul nuovo Tablet apple. Maggiori info http://apple.hdblog.it.,HDblog,UCdufkvMrmyR1TMhDG8PhsJw
R5Ceduw1wMM,"New iPad 3 Apple Video Recensione Review, Prezzo | Videopresenter.it",2012-03-23T09:17:56.000Z,Ecco il New ipad di Apple scoprite molto altro su : http://www.videopresenter.it/apple-new-ipad-3-video-recensione/ Il nuovo iPad 3 di Apple mantiene pressochè ...,VIDEOPRESENTERit,UCBRwgh0vTejbDHJ6olEPbYQ
QU40WEL7jpU,Recensione Apple iPad mini Tecnophone.it,2012-12-29T20:29:51.000Z,"Ecco la mia video-recensione del ""piccolo"" Tablet di casa Apple, l'iPad mini. Promosso a pieni voti by Peterliuk Tecnophone.it.",Peterliuk,UCmQQN5WdwxUZNjeTn9aiy2g
